"startDateTime","endDateTime","windSpeedMean","windSpeedMinimum","windSpeedMaximum","windSpeedVariance","windSpeedNumPts","windSpeedExpUncert","windSpeedStdErMean","windSpeedFinalQF","windDirMean","windDirVariance","windDirNumPts","windDirExpUncert","windDirStdErMean","windDirFinalQF"
"2015-04-01T00:00:00Z","2015-04-01T00:30:00Z",2.53367073563707068117878407065290957689,0.4780167424473750759084111905394820496439,5.18058894785139578686994354939088225364,0.8603210707333635021143436460988596081733,1800,0.1091157189321212417354445278760977089405,0.0218622082692353850164046491499902913346,0,92.67547938621832770422770408913493156433,1024.489201892439950825064443051815032958,1800,0.0720699883400849755643591265652503352612,0.0131709007940388998780800733356954879127,1
"2015-04-01T00:30:00Z","2015-04-01T01:00:00Z",4.48546323996771523212601096020080149173,0.1599999960000000054360924650609376840293,8.85042914748206221986492892028763890266,2.81634298119173198671205682330764830112,1800,0.306041352901671170894104534454527311027,0.0395554672523402567341221924834826495498,0,109.013690141475066752718703355640172958,302.298604478382230809074826538562774658,1800,0.0720699883400849755643591265652503352612,0.009944048175649875323522941528153751278296,1
"2015-04-01T01:00:00Z","2015-04-01T01:30:00Z",2.95716799243586780931991597753949463367,0.724223720130734216482437659578863531351,4.23962257990024404818996117683127522468,0.3389700047864483978266036956483731046319,1800,0.0848904727775479372997580185256083495914,0.0137228520842354300562915270234043418895,0,72.00920759316070984823454637080430984497,366.800183325040222825919045135378837585,1800,0.0720699883400849755643591265652503352612,0.007880913448838604978829991409838839899748,1
"2015-04-01T01:30:00Z","2015-04-01T02:00:00Z",2.58834572945537333410470637318212538957,0.9355747067765354252344423002796247601509,4.12283885894173796060613312874920666217,0.2088228272003294361258696199001860804855,1800,0.0825952653491493493653763380279997363686,0.0107709183349406559249139547773665981367,0,73.46568356455439641194971045479178428649,39.87062279948109022598146111704409122467,1800,0.0720699883400849755643591265652503352612,0.002598294031597319069665230628629615239333,1
"2015-04-01T02:00:00Z","2015-04-01T02:30:00Z",3.65765365817789067648391210241243243217,1.76782352103370343776589379558572545647,4.59793433054453259956062538549304008483,0.2218051485620303187040747161518083885312,1800,0.091939367984802344846428923119674436748,0.011100679372653786750047011366859806003,0,52.78302834038637314506559050641953945159,85.94718377192434388689434854313731193542,1800,0.0720699883400849755643591265652503352612,0.003814851274863296365369436102810141164809,1
"2015-04-01T02:30:00Z","2015-04-01T03:00:00Z",3.7687604206027409681212247960502281785,3.12123362598829068303984968224540352821,4.74418596629601108105589446495287120342,0.0655662938417301971449901998312270734459,1800,0.0948190813615897715171954018842370714992,0.006035372300112165806773578680122227524407,0,45.40464451800450262908270815387368202209,8.26151216683114952843425271566957235336,1800,0.0720699883400849755643591265652503352612,0.001182746194328362140252286494046529696788,1
"2015-04-01T03:00:00Z","2015-04-01T03:30:00Z",2.4534755939541361691169640835141763091,0.6519202166446448343251063306524883955717,3.77597680792666068327889661304652690887,0.8663153884441172625230365156312473118305,1800,0.0757860321846288570446503740640764590352,0.0219382389200546007446135376994789112359,0,61.39082439864795048833912005648016929626,397.991551125318210324621759355068206787,1800,0.0720699883400849755643591265652503352612,0.008209159846919519484820249033418804174289,1
"2015-04-01T03:30:00Z","2015-04-01T04:00:00Z",1.93046961471985678571172684314660727977,0.009999999779999999352519957085405621910467,5.47892343273749737875277787679806351661,0.7595829362982824406458348676096647977828,1795,0.1250787967123841715189058731994009576737,0.0205709985470970725673911516651060082949,0,74.09564014231590078907174756750464439392,2756.43592975780484266579151153564453125,1795,0.0720699883400849755643591265652503352612,0.0255003797634187207021838617038156371563,1
"2015-04-01T04:00:00Z","2015-04-01T04:30:00Z",2.66677677730577622483565392030868679285,1.60153053796735345137847161822719499468,3.71732426347231736940557311754673719406,0.1553498126460393091718970026704482734203,1800,0.0746359414819322691814207360039290506392,0.009290072737606623262673899432684265775606,0,64.42569136507815130698872962966561317443,875.517232574041941006726119667291641235,1800,0.0720699883400849755643591265652503352612,0.0121757055047710810447014750934613402932,1
"2015-04-01T04:30:00Z","2015-04-01T05:00:00Z",2.40328556894566069956908904714509844779,0.9192388029886467970541730210243258625268,3.93801977856892149176815109967719763517,0.5667350929682911653273436058952938765287,1800,0.0789655257065933480209452000053715892136,0.0177440928037143792750374160505089093931,0,66.24646151068056099120440194383263587951,747.084214739528761128894984722137451171,1800,0.0720699883400849755643591265652503352612,0.0112472556311051068156370291717394138686,1
